idx,name,n_qubits,backend,backend_qubits,seed,shots,ref_shots,final_tvd,final_hf,grade,stop_cp_paper,stop_shots_paper,stop_correct_paper,stop_cp_tvd_only,stop_correct_tvd_only,transpiled_depth,transpiled_2q,sim_s,qiskit,qiskit_aer,qiskit_ibm_runtime
3,VQE HeH+ 2Q,2,FakeGuadalupeV2,16,19,4000,400,0.0412,0.9588,PASS,,,CORRECT,,CORRECT,8,2,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,0,8192,819,0.113,0.8868,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,1,8192,819,0.1207,0.8792,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,2,8192,819,0.1134,0.8862,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,3,8192,819,0.1157,0.8839,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,4,8192,819,0.1133,0.8864,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,5,8192,819,0.1062,0.8936,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,6,8192,819,0.1104,0.8896,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,7,8192,819,0.1163,0.8835,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,8,8192,819,0.1078,0.8918,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,9,8192,819,0.11,0.8899,PASS,,,CORRECT,,CORRECT,7,3,0.2,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,10,8192,819,0.1135,0.8865,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,11,8192,819,0.1145,0.8854,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,12,8192,819,0.11,0.89,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,13,8192,819,0.1101,0.8899,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,14,8192,819,0.113,0.8864,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,15,8192,819,0.1057,0.8938,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,16,8192,819,0.1166,0.8832,PASS,,,CORRECT,,CORRECT,7,3,0.2,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,17,8192,819,0.1115,0.8885,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,18,8192,819,0.1146,0.8854,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
4,GHZ-4,4,FakeGuadalupeV2,16,19,8192,819,0.118,0.8817,PASS,,,CORRECT,,CORRECT,7,3,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,0,1024,102,0.1152,0.8848,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,1,1024,102,0.1172,0.8828,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,2,1024,102,0.0928,0.9064,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,3,1024,102,0.1172,0.8828,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,4,1024,102,0.0898,0.9101,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,5,1024,102,0.1162,0.8836,PASS,,,CORRECT,,CORRECT,8,4,0.1,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,6,1024,102,0.1025,0.8972,PASS,,,CORRECT,,CORRECT,8,4,0.2,2.3.1,0.17.2,0.46.1
5,GHZ-5,5,FakeGuadalupeV2,16,7,1024,102,0.1211,0.8783,PASS,,,CORRECT,,CORRECT,8,4,0.2,2.3.1,0.17.2,0.46.1
