idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
3,FakeAlgiers,0,2,800,0.0188,0.9813,0.0012,0.0012
3,FakeAlgiers,0,3,1200,0.0175,0.9825,0.0013,0.0012
3,FakeAlgiers,0,4,1600,0.0188,0.9813,0.0013,0.0012
3,FakeAlgiers,0,5,2000,0.018,0.982,0.0008,0.0008
3,FakeAlgiers,0,6,2400,0.0188,0.9813,0.0008,0.0008
3,FakeAlgiers,0,7,2800,0.0218,0.9782,0.003,0.003
3,FakeAlgiers,0,8,3200,0.0231,0.9769,0.0013,0.0013
3,FakeAlgiers,0,9,3600,0.0225,0.9775,0.0006,0.0006
3,FakeAlgiers,0,10,4000,0.0215,0.9785,0.001,0.001
3,FakeAlgiers,1,1,400,0.0175,0.9825,1.0,1.0
3,FakeAlgiers,1,2,800,0.01,0.99,0.0075,0.0075
3,FakeAlgiers,1,3,1200,0.015,0.985,0.005,0.005
3,FakeAlgiers,1,4,1600,0.015,0.985,0.0,0.0
3,FakeAlgiers,1,5,2000,0.0175,0.9825,0.0025,0.0025
3,FakeAlgiers,1,6,2400,0.0183,0.9817,0.0008,0.0008
3,FakeAlgiers,1,7,2800,0.0207,0.9793,0.0024,0.0024
3,FakeAlgiers,1,8,3200,0.0197,0.9803,0.001,0.001
3,FakeAlgiers,1,9,3600,0.0197,0.9803,0.0,0.0
3,FakeAlgiers,1,10,4000,0.0195,0.9805,0.0002,0.0002
3,FakeAlgiers,2,1,400,0.02,0.98,1.0,1.0
3,FakeAlgiers,2,2,800,0.02,0.98,0.0,0.0
3,FakeAlgiers,2,3,1200,0.0225,0.9775,0.0025,0.0025
3,FakeAlgiers,2,4,1600,0.0231,0.9769,0.0006,0.0006
3,FakeAlgiers,2,5,2000,0.0235,0.9765,0.0004,0.0004
3,FakeAlgiers,2,6,2400,0.0221,0.9779,0.0014,0.0014
3,FakeAlgiers,2,7,2800,0.0239,0.9761,0.0018,0.0018
3,FakeAlgiers,2,8,3200,0.0238,0.9762,0.0002,0.0002
3,FakeAlgiers,2,9,3600,0.0242,0.9758,0.0004,0.0004
3,FakeAlgiers,2,10,4000,0.0242,0.9758,0.0001,0.0001
3,FakeAlgiers,3,1,400,0.0325,0.9675,1.0,1.0
3,FakeAlgiers,3,2,800,0.02,0.98,0.0125,0.0125
3,FakeAlgiers,3,3,1200,0.0183,0.9817,0.0017,0.0017
3,FakeAlgiers,3,4,1600,0.0156,0.9844,0.0027,0.0027
3,FakeAlgiers,3,5,2000,0.0125,0.9875,0.0031,0.0031
3,FakeAlgiers,3,6,2400,0.0146,0.9854,0.0021,0.0021
3,FakeAlgiers,3,7,2800,0.0161,0.9839,0.0015,0.0015
3,FakeAlgiers,3,8,3200,0.0178,0.9822,0.0017,0.0017
3,FakeAlgiers,3,9,3600,0.0178,0.9822,0.0,0.0
3,FakeAlgiers,3,10,4000,0.0192,0.9808,0.0015,0.0015
3,FakeAlgiers,4,1,400,0.02,0.98,1.0,1.0
3,FakeAlgiers,4,2,800,0.02,0.98,0.0,0.0
3,FakeAlgiers,4,3,1200,0.0183,0.9817,0.0017,0.0017
3,FakeAlgiers,4,4,1600,0.0194,0.9806,0.001,0.001
3,FakeAlgiers,4,5,2000,0.022,0.978,0.0026,0.0026
3,FakeAlgiers,4,6,2400,0.0233,0.9767,0.0013,0.0013
3,FakeAlgiers,4,7,2800,0.0239,0.9761,0.0006,0.0006
3,FakeAlgiers,4,8,3200,0.0238,0.9762,0.0002,0.0002
3,FakeAlgiers,4,9,3600,0.0244,0.9756,0.0007,0.0007
3,FakeAlgiers,4,10,4000,0.0248,0.9752,0.0003,0.0003
3,FakeAlgiers,5,1,400,0.025,0.975,1.0,1.0
3,FakeAlgiers,5,2,800,0.025,0.975,0.0,0.0
3,FakeAlgiers,5,3,1200,0.0217,0.9783,0.0033,0.0033
3,FakeAlgiers,5,4,1600,0.0206,0.9794,0.001,0.001
3,FakeAlgiers,5,5,2000,0.0245,0.9755,0.0039,0.0039
3,FakeAlgiers,5,6,2400,0.0229,0.9771,0.0016,0.0016
3,FakeAlgiers,5,7,2800,0.0225,0.9775,0.0004,0.0004
3,FakeAlgiers,5,8,3200,0.0231,0.9769,0.0006,0.0006
3,FakeAlgiers,5,9,3600,0.0225,0.9775,0.0006,0.0006
3,FakeAlgiers,5,10,4000,0.0225,0.9775,0.0,0.0
3,FakeAlgiers,6,1,400,0.0175,0.9825,1.0,1.0
3,FakeAlgiers,6,2,800,0.02,0.98,0.0025,0.0025
3,FakeAlgiers,6,3,1200,0.0242,0.9758,0.0042,0.0042
3,FakeAlgiers,6,4,1600,0.0244,0.9756,0.0002,0.0002
3,FakeAlgiers,6,5,2000,0.023,0.977,0.0014,0.0014
3,FakeAlgiers,6,6,2400,0.0225,0.9775,0.0005,0.0005
