idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,31,1,2457,0.0169,0.9836,1.0,1.0
1,FakeAlgiers,31,2,4914,0.0183,0.9816,0.0014,0.002
1,FakeAlgiers,31,3,7371,0.0183,0.9817,0.0,0.0001
1,FakeAlgiers,31,4,9828,0.0193,0.9807,0.001,0.001
1,FakeAlgiers,31,5,12285,0.019,0.981,0.0004,0.0004
1,FakeAlgiers,31,6,14742,0.019,0.981,0.0,0.0
1,FakeAlgiers,31,7,17199,0.0188,0.9812,0.0002,0.0002
1,FakeAlgiers,31,8,19656,0.0189,0.9811,0.0001,0.0001
1,FakeAlgiers,31,9,22113,0.0184,0.9816,0.0005,0.0005
1,FakeAlgiers,31,10,24576,0.0182,0.9818,0.0002,0.0002
1,FakeAlgiers,32,1,2457,0.0201,0.9828,1.0,1.0
1,FakeAlgiers,32,2,4914,0.0254,0.9838,0.0053,0.001
1,FakeAlgiers,32,3,7371,0.0191,0.984,0.0064,0.0002
1,FakeAlgiers,32,4,9828,0.017,0.9829,0.0021,0.0011
1,FakeAlgiers,32,5,12285,0.018,0.982,0.001,0.001
1,FakeAlgiers,32,6,14742,0.0179,0.9821,0.0001,0.0001
1,FakeAlgiers,32,7,17199,0.0177,0.9823,0.0002,0.0002
1,FakeAlgiers,32,8,19656,0.018,0.982,0.0003,0.0003
1,FakeAlgiers,32,9,22113,0.0181,0.9819,0.0001,0.0001
1,FakeAlgiers,32,10,24576,0.0175,0.9825,0.0006,0.0006
1,FakeAlgiers,33,1,2457,0.0151,0.9849,1.0,1.0
1,FakeAlgiers,33,2,4914,0.0187,0.9812,0.0037,0.0037
1,FakeAlgiers,33,3,7371,0.0186,0.9814,0.0001,0.0002
1,FakeAlgiers,33,4,9828,0.0189,0.9811,0.0003,0.0003
1,FakeAlgiers,33,5,12285,0.019,0.981,0.0,0.0001
1,FakeAlgiers,33,6,14742,0.0186,0.9814,0.0004,0.0004
1,FakeAlgiers,33,7,17199,0.0183,0.9817,0.0003,0.0003
1,FakeAlgiers,33,8,19656,0.0174,0.9826,0.0009,0.0009
1,FakeAlgiers,33,9,22113,0.0175,0.9825,0.0001,0.0001
1,FakeAlgiers,33,10,24576,0.0178,0.9822,0.0003,0.0003
1,FakeAlgiers,34,1,2457,0.0171,0.9828,1.0,1.0
1,FakeAlgiers,34,2,4914,0.0157,0.9843,0.0014,0.0014
1,FakeAlgiers,34,3,7371,0.0156,0.9844,0.0001,0.0001
1,FakeAlgiers,34,4,9828,0.0156,0.9844,0.0,0.0
1,FakeAlgiers,34,5,12285,0.017,0.983,0.0014,0.0014
1,FakeAlgiers,34,6,14742,0.0176,0.9823,0.0006,0.0007
1,FakeAlgiers,34,7,17199,0.0193,0.9819,0.0017,0.0004
1,FakeAlgiers,34,8,19656,0.0181,0.9819,0.0013,0.0001
1,FakeAlgiers,34,9,22113,0.0178,0.9822,0.0002,0.0003
1,FakeAlgiers,34,10,24576,0.0179,0.9821,0.0001,0.0001
1,FakeAlgiers,35,1,2457,0.0165,0.9849,1.0,1.0
1,FakeAlgiers,35,2,4914,0.0183,0.9817,0.0018,0.0032
1,FakeAlgiers,35,3,7371,0.0185,0.9815,0.0001,0.0001
1,FakeAlgiers,35,4,9828,0.0177,0.9823,0.0007,0.0008
1,FakeAlgiers,35,5,12285,0.0176,0.9824,0.0001,0.0001
1,FakeAlgiers,35,6,14742,0.0171,0.9829,0.0005,0.0005
1,FakeAlgiers,35,7,17199,0.0177,0.9823,0.0006,0.0006
1,FakeAlgiers,35,8,19656,0.0176,0.9824,0.0001,0.0001
1,FakeAlgiers,35,9,22113,0.0174,0.9826,0.0002,0.0002
1,FakeAlgiers,35,10,24576,0.0174,0.9826,0.0001,0.0
1,FakeAlgiers,36,1,2457,0.0234,0.9823,1.0,1.0
1,FakeAlgiers,36,2,4914,0.0195,0.9804,0.0039,0.0019
1,FakeAlgiers,36,3,7371,0.0195,0.9804,0.0,0.0
1,FakeAlgiers,36,4,9828,0.0193,0.9806,0.0002,0.0002
1,FakeAlgiers,36,5,12285,0.019,0.9809,0.0003,0.0003
1,FakeAlgiers,36,6,14742,0.0185,0.9815,0.0005,0.0006
1,FakeAlgiers,36,7,17199,0.0181,0.9819,0.0004,0.0004
1,FakeAlgiers,36,8,19656,0.0177,0.9823,0.0004,0.0004
1,FakeAlgiers,36,9,22113,0.0172,0.9828,0.0005,0.0005
1,FakeAlgiers,36,10,24576,0.017,0.9829,0.0001,0.0001
1,FakeAlgiers,37,1,2457,0.0183,0.9817,1.0,1.0
1,FakeAlgiers,37,2,4914,0.0183,0.9817,0.0,0.0
1,FakeAlgiers,37,3,7371,0.0175,0.9825,0.0008,0.0008
1,FakeAlgiers,37,4,9828,0.018,0.982,0.0005,0.0005
1,FakeAlgiers,37,5,12285,0.0175,0.9825,0.0005,0.0005
1,FakeAlgiers,37,6,14742,0.0182,0.9818,0.0007,0.0007
1,FakeAlgiers,37,7,17199,0.0178,0.9821,0.0003,0.0003
1,FakeAlgiers,37,8,19656,0.0184,0.9816,0.0005,0.0005
1,FakeAlgiers,37,9,22113,0.0182,0.9818,0.0001,0.0001
1,FakeAlgiers,37,10,24576,0.0182,0.9818,0.0,0.0
1,FakeAlgiers,38,1,2457,0.0179,0.9821,1.0,1.0
1,FakeAlgiers,38,2,4914,0.0191,0.9808,0.0012,0.0012
1,FakeAlgiers,38,3,7371,0.0186,0.9814,0.0005,0.0006
1,FakeAlgiers,38,4,9828,0.0181,0.9819,0.0005,0.0005
1,FakeAlgiers,38,5,12285,0.0166,0.9834,0.0015,0.0015
1,FakeAlgiers,38,6,14742,0.0167,0.9833,0.0001,0.0001
1,FakeAlgiers,38,7,17199,0.0168,0.9832,0.0001,0.0001
1,FakeAlgiers,38,8,19656,0.017,0.983,0.0002,0.0002
1,FakeAlgiers,38,9,22113,0.0175,0.9825,0.0005,0.0005
1,FakeAlgiers,38,10,24576,0.0173,0.9826,0.0001,0.0001
1,FakeAlgiers,39,1,2457,0.0191,0.9809,1.0,1.0
1,FakeAlgiers,39,2,4914,0.0195,0.9805,0.0004,0.0004
1,FakeAlgiers,39,3,7371,0.0171,0.9829,0.0024,0.0024
