idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
2,FakeTorino,11,3,2457,0.2234,0.7765,0.0098,0.0099
2,FakeTorino,11,4,3276,0.225,0.775,0.0015,0.0016
2,FakeTorino,11,5,4095,0.2278,0.7721,0.0029,0.0028
2,FakeTorino,11,6,4914,0.2293,0.7706,0.0015,0.0015
2,FakeTorino,11,7,5733,0.2306,0.7694,0.0013,0.0012
2,FakeTorino,11,8,6552,0.228,0.772,0.0026,0.0026
2,FakeTorino,11,9,7371,0.2294,0.7706,0.0014,0.0014
2,FakeTorino,11,10,8192,0.2297,0.7702,0.0003,0.0003
2,FakeTorino,12,1,819,0.2173,0.7825,1.0,1.0
2,FakeTorino,12,2,1638,0.2338,0.7661,0.0165,0.0163
2,FakeTorino,12,3,2457,0.2255,0.7745,0.0083,0.0084
2,FakeTorino,12,4,3276,0.2219,0.778,0.0036,0.0035
2,FakeTorino,12,5,4095,0.2278,0.7721,0.0059,0.0059
2,FakeTorino,12,6,4914,0.2304,0.7696,0.0025,0.0025
2,FakeTorino,12,7,5733,0.2315,0.7685,0.0011,0.0011
2,FakeTorino,12,8,6552,0.2335,0.7665,0.002,0.002
2,FakeTorino,12,9,7371,0.2347,0.7653,0.0012,0.0012
2,FakeTorino,12,10,8192,0.2349,0.7651,0.0002,0.0002
2,FakeTorino,13,1,819,0.243,0.7569,1.0,1.0
2,FakeTorino,13,2,1638,0.2295,0.7704,0.0134,0.0135
2,FakeTorino,13,3,2457,0.2365,0.7635,0.0069,0.0069
2,FakeTorino,13,4,3276,0.2366,0.7634,0.0001,0.0001
2,FakeTorino,13,5,4095,0.2347,0.7653,0.0019,0.0019
2,FakeTorino,13,6,4914,0.2383,0.7617,0.0036,0.0036
2,FakeTorino,13,7,5733,0.2393,0.7607,0.001,0.001
2,FakeTorino,13,8,6552,0.2384,0.7616,0.0009,0.0009
2,FakeTorino,13,9,7371,0.2384,0.7616,0.0,0.0
2,FakeTorino,13,10,8192,0.2399,0.7601,0.0015,0.0015
2,FakeTorino,14,1,819,0.2332,0.7659,1.0,1.0
