idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeManilaV2,42,6,14742,0.0614,0.9386,0.0005,0.0005
1,FakeManilaV2,42,7,17199,0.0616,0.9384,0.0002,0.0002
1,FakeManilaV2,42,8,19656,0.062,0.938,0.0004,0.0004
1,FakeManilaV2,42,9,22113,0.0615,0.9385,0.0005,0.0005
1,FakeManilaV2,42,10,24576,0.0613,0.9387,0.0002,0.0002
1,FakeManilaV2,43,1,2457,0.0635,0.9365,1.0,1.0
1,FakeManilaV2,43,2,4914,0.0625,0.9375,0.001,0.001
1,FakeManilaV2,43,3,7371,0.0624,0.9376,0.0001,0.0001
1,FakeManilaV2,43,4,9828,0.0623,0.9377,0.0001,0.0001
1,FakeManilaV2,43,5,12285,0.0614,0.9386,0.0009,0.0009
1,FakeManilaV2,43,6,14742,0.0617,0.9383,0.0004,0.0004
1,FakeManilaV2,43,7,17199,0.0625,0.9375,0.0008,0.0008
1,FakeManilaV2,43,8,19656,0.0625,0.9375,0.0,0.0
1,FakeManilaV2,43,9,22113,0.061,0.939,0.0015,0.0014
1,FakeManilaV2,43,10,24576,0.0599,0.9401,0.0011,0.0011
1,FakeManilaV2,44,1,2457,0.0606,0.9394,1.0,1.0
1,FakeManilaV2,44,2,4914,0.0617,0.9383,0.001,0.001
1,FakeManilaV2,44,3,7371,0.0621,0.9379,0.0005,0.0005
1,FakeManilaV2,44,4,9828,0.0628,0.9372,0.0006,0.0006
1,FakeManilaV2,44,5,12285,0.0619,0.9381,0.0008,0.0008
1,FakeManilaV2,44,6,14742,0.0625,0.9375,0.0006,0.0006
1,FakeManilaV2,44,7,17199,0.0613,0.9387,0.0012,0.0012
1,FakeManilaV2,44,8,19656,0.0615,0.9385,0.0001,0.0001
1,FakeManilaV2,44,9,22113,0.0615,0.9385,0.0,0.0
1,FakeManilaV2,44,10,24576,0.0618,0.9382,0.0003,0.0003
1,FakeManilaV2,45,1,2457,0.0598,0.9401,1.0,1.0
1,FakeManilaV2,45,2,4914,0.0643,0.9356,0.0045,0.0045
1,FakeManilaV2,45,3,7371,0.064,0.936,0.0003,0.0003
1,FakeManilaV2,45,4,9828,0.0608,0.9391,0.0032,0.0032
1,FakeManilaV2,45,5,12285,0.0608,0.9392,0.0,0.0
1,FakeManilaV2,45,6,14742,0.0627,0.9373,0.0019,0.0019
1,FakeManilaV2,45,7,17199,0.0634,0.9366,0.0007,0.0007
1,FakeManilaV2,45,8,19656,0.0624,0.9376,0.001,0.001
1,FakeManilaV2,45,9,22113,0.0632,0.9368,0.0008,0.0008
1,FakeManilaV2,45,10,24576,0.0627,0.9373,0.0005,0.0005
1,FakeManilaV2,46,1,2457,0.057,0.943,1.0,1.0
1,FakeManilaV2,46,2,4914,0.0606,0.9393,0.0037,0.0036
1,FakeManilaV2,46,3,7371,0.0581,0.9419,0.0026,0.0026
1,FakeManilaV2,46,4,9828,0.0591,0.9409,0.0011,0.0011
1,FakeManilaV2,46,5,12285,0.0597,0.9403,0.0006,0.0006
1,FakeManilaV2,46,6,14742,0.0594,0.9406,0.0004,0.0004
1,FakeManilaV2,46,7,17199,0.0593,0.9407,0.0,0.0
1,FakeManilaV2,46,8,19656,0.0591,0.9409,0.0002,0.0002
1,FakeManilaV2,46,9,22113,0.0592,0.9408,0.0001,0.0001
1,FakeManilaV2,46,10,24576,0.0597,0.9403,0.0005,0.0005
1,FakeManilaV2,47,1,2457,0.0651,0.9348,1.0,1.0
1,FakeManilaV2,47,2,4914,0.0653,0.9347,0.0002,0.0001
1,FakeManilaV2,47,3,7371,0.0608,0.9392,0.0045,0.0045
1,FakeManilaV2,47,4,9828,0.0617,0.9383,0.0009,0.0009
1,FakeManilaV2,47,5,12285,0.0614,0.9386,0.0003,0.0003
1,FakeManilaV2,47,6,14742,0.0615,0.9385,0.0001,0.0001
1,FakeManilaV2,47,7,17199,0.0609,0.9391,0.0005,0.0005
1,FakeManilaV2,47,8,19656,0.0607,0.9393,0.0002,0.0002
1,FakeManilaV2,47,9,22113,0.0611,0.9389,0.0003,0.0003
1,FakeManilaV2,47,10,24576,0.0608,0.9392,0.0002,0.0002
1,FakeManilaV2,48,1,2457,0.0606,0.9393,1.0,1.0
1,FakeManilaV2,48,2,4914,0.0655,0.9344,0.0049,0.0049
1,FakeManilaV2,48,3,7371,0.0636,0.9364,0.0019,0.0019
1,FakeManilaV2,48,4,9828,0.0648,0.9352,0.0012,0.0012
1,FakeManilaV2,48,5,12285,0.0624,0.9376,0.0024,0.0024
1,FakeManilaV2,48,6,14742,0.0635,0.9365,0.0011,0.0011
1,FakeManilaV2,48,7,17199,0.0628,0.9372,0.0007,0.0007
1,FakeManilaV2,48,8,19656,0.0625,0.9375,0.0003,0.0003
1,FakeManilaV2,48,9,22113,0.0623,0.9377,0.0002,0.0002
1,FakeManilaV2,48,10,24576,0.0614,0.9386,0.0009,0.0009
1,FakeManilaV2,49,1,2457,0.0566,0.9434,1.0,1.0
1,FakeManilaV2,49,2,4914,0.06,0.94,0.0035,0.0035
1,FakeManilaV2,49,3,7371,0.0605,0.9395,0.0005,0.0005
1,FakeManilaV2,49,4,9828,0.063,0.937,0.0025,0.0025
1,FakeManilaV2,49,5,12285,0.0606,0.9393,0.0023,0.0023
1,FakeManilaV2,49,6,14742,0.0606,0.9394,0.0001,0.0001
1,FakeManilaV2,49,7,17199,0.0598,0.9402,0.0008,0.0008
1,FakeManilaV2,49,8,19656,0.0593,0.9407,0.0005,0.0005
1,FakeManilaV2,49,9,22113,0.0587,0.9413,0.0006,0.0006
1,FakeManilaV2,49,10,24576,0.0587,0.9413,0.0001,0.0001
1,FakeManilaV2,50,1,2457,0.0611,0.9389,1.0,1.0
1,FakeManilaV2,50,2,4914,0.0584,0.9415,0.0026,0.0027
1,FakeManilaV2,50,3,7371,0.0568,0.9431,0.0016,0.0015
1,FakeManilaV2,50,4,9828,0.0594,0.9405,0.0026,0.0025
1,FakeManilaV2,50,5,12285,0.0603,0.9397,0.0009,0.0009
1,FakeManilaV2,50,6,14742,0.0606,0.9394,0.0003,0.0003
1,FakeManilaV2,50,7,17199,0.0606,0.9394,0.0,0.0
1,FakeManilaV2,50,8,19656,0.0604,0.9396,0.0003,0.0003
1,FakeManilaV2,50,9,22113,0.0601,0.9399,0.0003,0.0003
1,FakeManilaV2,50,10,24576,0.0607,0.9393,0.0006,0.0006
1,FakeManilaV2,51,1,2457,0.0619,0.9381,1.0,1.0
1,FakeManilaV2,51,2,4914,0.0608,0.9391,0.001,0.001
1,FakeManilaV2,51,3,7371,0.0612,0.9388,0.0003,0.0003
1,FakeManilaV2,51,4,9828,0.0612,0.9388,0.0,0.0001
1,FakeManilaV2,51,5,12285,0.0614,0.9386,0.0002,0.0002
1,FakeManilaV2,51,6,14742,0.0604,0.9396,0.001,0.001
1,FakeManilaV2,51,7,17199,0.0604,0.9396,0.0,0.0
1,FakeManilaV2,51,8,19656,0.0611,0.9389,0.0007,0.0007
1,FakeManilaV2,51,9,22113,0.0617,0.9383,0.0006,0.0006
1,FakeManilaV2,51,10,24576,0.0618,0.9382,0.0,0.0
1,FakeManilaV2,52,1,2457,0.0635,0.936,1.0,1.0
1,FakeManilaV2,52,2,4914,0.0649,0.9348,0.0014,0.0012
1,FakeManilaV2,52,3,7371,0.0636,0.9361,0.0013,0.0014
1,FakeManilaV2,52,4,9828,0.0626,0.9373,0.0011,0.0012
1,FakeManilaV2,52,5,12285,0.0615,0.9385,0.0011,0.0012
1,FakeManilaV2,52,6,14742,0.0612,0.9388,0.0003,0.0003
1,FakeManilaV2,52,7,17199,0.0612,0.9388,0.0,0.0
1,FakeManilaV2,52,8,19656,0.0606,0.9394,0.0006,0.0006
1,FakeManilaV2,52,9,22113,0.0599,0.9401,0.0007,0.0007
1,FakeManilaV2,52,10,24576,0.0593,0.9407,0.0006,0.0006
1,FakeManilaV2,53,1,2457,0.0655,0.9345,1.0,1.0
1,FakeManilaV2,53,2,4914,0.0625,0.9375,0.0031,0.0031
1,FakeManilaV2,53,3,7371,0.0619,0.9381,0.0006,0.0006
1,FakeManilaV2,53,4,9828,0.0625,0.9375,0.0006,0.0006
1,FakeManilaV2,53,5,12285,0.0626,0.9374,0.0001,0.0001
1,FakeManilaV2,53,6,14742,0.064,0.936,0.0014,0.0014
1,FakeManilaV2,53,7,17199,0.064,0.936,0.0001,0.0001
1,FakeManilaV2,53,8,19656,0.0643,0.9357,0.0003,0.0003
1,FakeManilaV2,53,9,22113,0.0648,0.9352,0.0005,0.0005
1,FakeManilaV2,53,10,24576,0.0638,0.9362,0.001,0.001
1,FakeManilaV2,54,1,2457,0.0672,0.9328,1.0,1.0
1,FakeManilaV2,54,2,4914,0.0631,0.9369,0.0041,0.0041
1,FakeManilaV2,54,3,7371,0.0654,0.9346,0.0023,0.0023
1,FakeManilaV2,54,4,9828,0.0642,0.9358,0.0012,0.0012
1,FakeManilaV2,54,5,12285,0.0644,0.9356,0.0002,0.0002
1,FakeManilaV2,54,6,14742,0.0641,0.9359,0.0003,0.0003
1,FakeManilaV2,54,7,17199,0.064,0.936,0.0001,0.0001
1,FakeManilaV2,54,8,19656,0.0623,0.9377,0.0017,0.0017
1,FakeManilaV2,54,9,22113,0.0622,0.9378,0.0001,0.0001
1,FakeManilaV2,54,10,24576,0.0621,0.9379,0.0,0.0
1,FakeManilaV2,55,1,2457,0.057,0.9426,1.0,1.0
1,FakeManilaV2,55,2,4914,0.0582,0.9416,0.0012,0.001
1,FakeManilaV2,55,3,7371,0.0582,0.9416,0.0,0.0
1,FakeManilaV2,55,4,9828,0.0601,0.9397,0.0019,0.0019
1,FakeManilaV2,55,5,12285,0.0595,0.9404,0.0006,0.0007
1,FakeManilaV2,55,6,14742,0.0597,0.9403,0.0002,0.0002
1,FakeManilaV2,55,7,17199,0.0596,0.9404,0.0001,0.0001
1,FakeManilaV2,55,8,19656,0.0602,0.9397,0.0006,0.0006
1,FakeManilaV2,55,9,22113,0.0602,0.9397,0.0,0.0
1,FakeManilaV2,55,10,24576,0.0608,0.9391,0.0006,0.0006
1,FakeManilaV2,56,1,2457,0.0549,0.945,1.0,1.0
1,FakeManilaV2,56,2,4914,0.057,0.9429,0.002,0.002
1,FakeManilaV2,56,3,7371,0.0593,0.9407,0.0023,0.0022
1,FakeManilaV2,56,4,9828,0.0595,0.9405,0.0002,0.0002
1,FakeManilaV2,56,5,12285,0.0578,0.9422,0.0017,0.0017
1,FakeManilaV2,56,6,14742,0.0586,0.9414,0.0008,0.0008
1,FakeManilaV2,56,7,17199,0.0589,0.9411,0.0003,0.0003
1,FakeManilaV2,56,8,19656,0.0603,0.9397,0.0014,0.0014
