run_id,tag,workload_id,repeat,group_index,n_groups,cnr,cnr_wait_cycles,status
c3_14q_re1-c3-rand20_t2-r1-1789951851,c3_14q_re1,rand20_t2,1,17,18,0,1,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,0,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,1,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,2,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,3,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,4,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,5,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,6,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,7,18,0,1,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,8,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,9,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,10,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,11,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,12,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,13,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,14,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,15,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,16,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r2-1789951855,c3_14q_re1,rand20_t2,2,17,18,0,1,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,0,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,1,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,2,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,3,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,4,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,5,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,6,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,7,18,0,1,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,8,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,9,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,10,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,11,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,12,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,13,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,14,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,15,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,16,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r3-1789951858,c3_14q_re1,rand20_t2,3,17,18,0,1,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,0,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,1,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,2,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,3,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,4,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,5,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,6,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,7,18,0,1,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,8,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,9,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,10,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,11,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,12,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,13,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,14,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,15,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,16,18,0,0,ok
c3_14q_re1-c3-rand20_t2-r4-1789951862,c3_14q_re1,rand20_t2,4,17,18,0,1,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,0,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,1,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,2,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,3,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,4,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,5,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,6,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,7,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,8,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,9,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,10,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,11,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,12,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,13,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,14,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,15,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,16,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,17,19,0,1,ok
c3_14q_re1-c3-rand20_t3-r-1-1789951867,c3_14q_re1,rand20_t3,-1,18,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,0,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,1,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,2,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,3,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,4,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,5,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,6,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,7,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,8,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,9,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,10,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,11,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,12,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,13,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,14,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,15,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,16,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,17,19,0,1,ok
c3_14q_re1-c3-rand20_t3-r0-1789951872,c3_14q_re1,rand20_t3,0,18,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,0,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,1,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,2,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,3,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,4,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,5,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,6,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,7,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,8,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,9,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,10,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,11,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,12,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,13,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,14,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,15,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,16,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,17,19,0,1,ok
c3_14q_re1-c3-rand20_t3-r1-1789951878,c3_14q_re1,rand20_t3,1,18,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,0,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,1,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,2,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,3,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,4,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,5,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,6,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,7,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,8,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,9,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,10,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,11,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,12,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,13,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,14,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,15,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,16,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,17,19,0,1,ok
c3_14q_re1-c3-rand20_t3-r2-1789951883,c3_14q_re1,rand20_t3,2,18,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,0,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,1,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,2,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,3,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,4,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,5,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,6,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,7,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,8,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,9,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,10,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,11,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,12,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,13,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,14,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,15,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,16,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,17,19,0,1,ok
c3_14q_re1-c3-rand20_t3-r3-1789951889,c3_14q_re1,rand20_t3,3,18,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,0,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,1,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,2,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,3,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,4,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,5,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,6,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,7,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,8,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,9,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,10,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,11,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,12,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,13,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,14,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,15,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,16,19,0,0,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,17,19,0,1,ok
c3_14q_re1-c3-rand20_t3-r4-1789951894,c3_14q_re1,rand20_t3,4,18,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,0,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,1,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,2,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,3,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,4,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,5,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,6,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,7,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,8,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,9,19,0,1,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,10,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,11,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,12,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,13,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,14,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,15,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,16,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,17,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r-1-1789951900,c3_14q_re1,rand20_t4,-1,18,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,0,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,1,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,2,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,3,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,4,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,5,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,6,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,7,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,8,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,9,19,0,1,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,10,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,11,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,12,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,13,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,14,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,15,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,16,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,17,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r0-1789951905,c3_14q_re1,rand20_t4,0,18,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,0,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,1,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,2,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,3,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,4,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,5,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,6,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,7,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,8,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,9,19,0,1,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,10,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,11,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,12,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,13,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,14,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,15,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,16,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,17,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r1-1789951911,c3_14q_re1,rand20_t4,1,18,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,0,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,1,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,2,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,3,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,4,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,5,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,6,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,7,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,8,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,9,19,0,1,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,10,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,11,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,12,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,13,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,14,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,15,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,16,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,17,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r2-1789951916,c3_14q_re1,rand20_t4,2,18,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r3-1789951921,c3_14q_re1,rand20_t4,3,0,19,0,0,ok
c3_14q_re1-c3-rand20_t4-r3-1789951921,c3_14q_re1,rand20_t4,3,1,19,0,0,ok
