run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note
c3_14q_re1-c3-rand30_t7-r4-1789952488,2026-09-20T18:01:28,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t7,4,ok,,30,1000;8192;10000;1024;10000;400;1024;8192;24576;1024;1024;8192;4096;10000;4096;10000;1024;1000;24576;1000;4000;4096;10000;1000;4096;10000;1000;500;1000;4000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,3;4;12;5;12;14;3;3;2;5;4;4;14;12;14;12;6;2;2;2;2;14;1;3;14;12;2;4;5;2,14.50;14.84;43.24;17.97;43.24;50.12;12.06;11.71;8.58;18.92;17.12;14.84;46.42;43.24;46.42;43.24;59.48;8.94;8.58;8.94;8.58;46.42;5.43;14.50;46.42;43.24;8.94;26.47;17.66;8.58,4041.8606,965713392232974,965723808244431,10416.011457,62960,6362368,17430720,815,950132,0,c3_14q_re1,0,26,0,1,
c3_14q_re1-c3-rand30_t8-r-1-1789952499,2026-09-20T18:01:39,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t8,-1,ok,,30,400;1024;4000;24576;8192;4096;1024;1024;1000;8192;4096;500;4000;10000;4000;500;4000;1024;10000;8192;128;1024;1024;8192;400;400;4000;1024;500;400,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;4;2;2;4;14;4;5;5;3;14;4;2;12;12;4;2;4;12;4;6;5;5;4;14;14;2;4;4;14,50.12;17.12;8.58;8.58;14.84;46.42;17.12;17.97;17.66;11.71;46.42;26.47;8.58;43.24;42.85;26.47;8.58;17.12;43.24;14.84;21.10;17.97;18.92;14.84;50.12;50.12;8.58;17.12;26.47;50.12,2492.0956,965724810600706,965733160410167,8349.809461,60080,6526464,10729920,833,587007,0,c3_14q_re1,0,27,0,1,
c3_14q_re1-c3-rand30_t8-r0-1789952508,2026-09-20T18:01:48,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t8,0,ok,,30,400;1024;4000;24576;8192;4096;1024;1024;1000;8192;4096;500;4000;10000;4000;500;4000;1024;10000;8192;128;1024;1024;8192;400;400;4000;1024;500;400,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;4;2;2;4;14;4;5;5;3;14;4;2;12;12;4;2;4;12;4;6;5;5;4;14;14;2;4;4;14,50.12;17.12;8.58;8.58;14.84;46.42;17.12;17.97;17.66;11.71;46.42;26.47;8.58;43.24;42.85;26.47;8.58;17.12;43.24;14.84;21.10;17.97;18.92;14.84;50.12;50.12;8.58;17.12;26.47;50.12,2492.0956,965733655310107,965742005545352,8350.235245,60080,6526464,10729920,678,588356,0,c3_14q_re1,0,27,0,1,
c3_14q_re1-c3-rand30_t8-r1-1789952517,2026-09-20T18:01:57,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t8,1,ok,,30,400;1024;4000;24576;8192;4096;1024;1024;1000;8192;4096;500;4000;10000;4000;500;4000;1024;10000;8192;128;1024;1024;8192;400;400;4000;1024;500;400,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;4;2;2;4;14;4;5;5;3;14;4;2;12;12;4;2;4;12;4;6;5;5;4;14;14;2;4;4;14,50.12;17.12;8.58;8.58;14.84;46.42;17.12;17.97;17.66;11.71;46.42;26.47;8.58;43.24;42.85;26.47;8.58;17.12;43.24;14.84;21.10;17.97;18.92;14.84;50.12;50.12;8.58;17.12;26.47;50.12,2492.0956,965742495309280,965750860715047,8365.405767,60080,6526464,10729920,947,588637,0,c3_14q_re1,0,27,0,1,
c3_14q_re1-c3-rand30_t8-r2-1789952525,2026-09-20T18:02:05,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t8,2,ok,,30,400;1024;4000;24576;8192;4096;1024;1024;1000;8192;4096;500;4000;10000;4000;500;4000;1024;10000;8192;128;1024;1024;8192;400;400;4000;1024;500;400,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;4;2;2;4;14;4;5;5;3;14;4;2;12;12;4;2;4;12;4;6;5;5;4;14;14;2;4;4;14,50.12;17.12;8.58;8.58;14.84;46.42;17.12;17.97;17.66;11.71;46.42;26.47;8.58;43.24;42.85;26.47;8.58;17.12;43.24;14.84;21.10;17.97;18.92;14.84;50.12;50.12;8.58;17.12;26.47;50.12,2492.0956,965751350530096,965759699191826,8348.66173,60080,6526464,10729920,817,586575,0,c3_14q_re1,0,27,0,1,
c3_14q_re1-c3-rand30_t8-r3-1789952534,2026-09-20T18:02:14,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t8,3,ok,,30,400;1024;4000;24576;8192;4096;1024;1024;1000;8192;4096;500;4000;10000;4000;500;4000;1024;10000;8192;128;1024;1024;8192;400;400;4000;1024;500;400,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;4;2;2;4;14;4;5;5;3;14;4;2;12;12;4;2;4;12;4;6;5;5;4;14;14;2;4;4;14,50.12;17.12;8.58;8.58;14.84;46.42;17.12;17.97;17.66;11.71;46.42;26.47;8.58;43.24;42.85;26.47;8.58;17.12;43.24;14.84;21.10;17.97;18.92;14.84;50.12;50.12;8.58;17.12;26.47;50.12,2492.0956,965760191633911,965768529327111,8337.6932,60080,6526464,10729920,809,589702,0,c3_14q_re1,0,27,0,1,
c3_14q_re1-c3-rand30_t8-r4-1789952543,2026-09-20T18:02:23,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t8,4,ok,,30,400;1024;4000;24576;8192;4096;1024;1024;1000;8192;4096;500;4000;10000;4000;500;4000;1024;10000;8192;128;1024;1024;8192;400;400;4000;1024;500;400,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,14;4;2;2;4;14;4;5;5;3;14;4;2;12;12;4;2;4;12;4;6;5;5;4;14;14;2;4;4;14,50.12;17.12;8.58;8.58;14.84;46.42;17.12;17.97;17.66;11.71;46.42;26.47;8.58;43.24;42.85;26.47;8.58;17.12;43.24;14.84;21.10;17.97;18.92;14.84;50.12;50.12;8.58;17.12;26.47;50.12,2492.0956,965769022387972,965777398646028,8376.258056,60080,6526464,10729920,691,588958,0,c3_14q_re1,0,27,0,1,
c3_14q_re1-c3-rand30_t9-r-1-1789952552,2026-09-20T18:02:32,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t9,-1,ok,,30,1000;128;1000;1024;1024;400;1024;32;128;1000;1024;4000;400;8192;4000;1000;32;500;1024;24576;4000;1000;1000;10000;8192;4000;1000;1024;24576;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;6;5;4;3;14;5;8;6;5;3;12;14;3;12;3;8;4;5;2;12;2;3;12;4;12;5;3;2;6,17.66;21.10;17.66;17.12;12.06;50.12;18.92;27.36;21.10;17.66;12.06;42.85;50.12;11.71;42.85;14.50;27.36;26.47;17.97;8.58;42.85;8.94;14.50;43.24;14.84;42.85;17.66;12.06;8.58;59.48,2079.8393,965778138646749,965786954287569,8815.64082,57728,6167552,8520704,670,467335,0,c3_14q_re1,0,30,0,0,
c3_14q_re1-c3-rand30_t9-r0-1789952561,2026-09-20T18:02:41,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t9,0,ok,,30,1000;128;1000;1024;1024;400;1024;32;128;1000;1024;4000;400;8192;4000;1000;32;500;1024;24576;4000;1000;1000;10000;8192;4000;1000;1024;24576;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;6;5;4;3;14;5;8;6;5;3;12;14;3;12;3;8;4;5;2;12;2;3;12;4;12;5;3;2;6,17.66;21.10;17.66;17.12;12.06;50.12;18.92;27.36;21.10;17.66;12.06;42.85;50.12;11.71;42.85;14.50;27.36;26.47;17.97;8.58;42.85;8.94;14.50;43.24;14.84;42.85;17.66;12.06;8.58;59.48,2079.8393,965787113161548,965795885810479,8772.648931,57728,6167552,8520704,667,462503,0,c3_14q_re1,0,30,0,0,
c3_14q_re1-c3-rand30_t9-r1-1789952570,2026-09-20T18:02:50,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t9,1,ok,,30,1000;128;1000;1024;1024;400;1024;32;128;1000;1024;4000;400;8192;4000;1000;32;500;1024;24576;4000;1000;1000;10000;8192;4000;1000;1024;24576;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;6;5;4;3;14;5;8;6;5;3;12;14;3;12;3;8;4;5;2;12;2;3;12;4;12;5;3;2;6,17.66;21.10;17.66;17.12;12.06;50.12;18.92;27.36;21.10;17.66;12.06;42.85;50.12;11.71;42.85;14.50;27.36;26.47;17.97;8.58;42.85;8.94;14.50;43.24;14.84;42.85;17.66;12.06;8.58;59.48,2079.8393,965796045533756,965804824436839,8778.903083,57728,6167552,8520704,711,469360,0,c3_14q_re1,0,30,0,0,
c3_14q_re1-c3-rand30_t9-r2-1789952579,2026-09-20T18:02:59,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t9,2,ok,,30,1000;128;1000;1024;1024;400;1024;32;128;1000;1024;4000;400;8192;4000;1000;32;500;1024;24576;4000;1000;1000;10000;8192;4000;1000;1024;24576;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;6;5;4;3;14;5;8;6;5;3;12;14;3;12;3;8;4;5;2;12;2;3;12;4;12;5;3;2;6,17.66;21.10;17.66;17.12;12.06;50.12;18.92;27.36;21.10;17.66;12.06;42.85;50.12;11.71;42.85;14.50;27.36;26.47;17.97;8.58;42.85;8.94;14.50;43.24;14.84;42.85;17.66;12.06;8.58;59.48,2079.8393,965804984706732,965813771161800,8786.455068,57728,6167552,8520704,726,467889,0,c3_14q_re1,0,30,0,0,
c3_14q_re1-c3-rand30_t9-r3-1789952588,2026-09-20T18:03:08,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t9,3,ok,,30,1000;128;1000;1024;1024;400;1024;32;128;1000;1024;4000;400;8192;4000;1000;32;500;1024;24576;4000;1000;1000;10000;8192;4000;1000;1024;24576;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;6;5;4;3;14;5;8;6;5;3;12;14;3;12;3;8;4;5;2;12;2;3;12;4;12;5;3;2;6,17.66;21.10;17.66;17.12;12.06;50.12;18.92;27.36;21.10;17.66;12.06;42.85;50.12;11.71;42.85;14.50;27.36;26.47;17.97;8.58;42.85;8.94;14.50;43.24;14.84;42.85;17.66;12.06;8.58;59.48,2079.8393,965813950640145,965822754575568,8803.935423,57728,6167552,8520704,870,469990,0,c3_14q_re1,0,30,0,0,
c3_14q_re1-c3-rand30_t9-r4-1789952597,2026-09-20T18:03:17,c3,build_13b440c3_20260918192735,0.001,7de69de,batch,rand30_t9,4,ok,,30,1000;128;1000;1024;1024;400;1024;32;128;1000;1024;4000;400;8192;4000;1000;32;500;1024;24576;4000;1000;1000;10000;8192;4000;1000;1024;24576;1024,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,5;6;5;4;3;14;5;8;6;5;3;12;14;3;12;3;8;4;5;2;12;2;3;12;4;12;5;3;2;6,17.66;21.10;17.66;17.12;12.06;50.12;18.92;27.36;21.10;17.66;12.06;42.85;50.12;11.71;42.85;14.50;27.36;26.47;17.97;8.58;42.85;8.94;14.50;43.24;14.84;42.85;17.66;12.06;8.58;59.48,2079.8393,965822933736720,965831692824875,8759.088155,57728,6167552,8520704,720,465761,0,c3_14q_re1,0,30,0,0,
std_14q_re1-std-ghz8_x30-r-1-1789952645,2026-09-20T18:04:05,std,build_0071783e_20260829023649,0.002,7de69de,batch,ghz8_x30,-1,ok,,30,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36,26.2694,965870495695984,965870604608283,108.912299,49920,56640,122880,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-ghz8_x30-r0-1789952645,2026-09-20T18:04:05,std,build_0071783e_20260829023649,0.002,7de69de,batch,ghz8_x30,0,ok,,30,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36,26.2694,965870882693414,965870991609904,108.91649,49920,56640,122880,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-ghz8_x30-r1-1789952645,2026-09-20T18:04:05,std,build_0071783e_20260829023649,0.002,7de69de,batch,ghz8_x30,1,ok,,30,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36,26.2694,965871271792966,965871380723845,108.930879,49920,56640,122880,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-ghz8_x30-r2-1789952646,2026-09-20T18:04:06,std,build_0071783e_20260829023649,0.002,7de69de,batch,ghz8_x30,2,ok,,30,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36,26.2694,965871701505784,965871810665836,109.160052,49920,56640,122880,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-ghz8_x30-r3-1789952646,2026-09-20T18:04:06,std,build_0071783e_20260829023649,0.002,7de69de,batch,ghz8_x30,3,ok,,30,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36,26.2694,965872090100420,965872199012270,108.91185,49920,56640,122880,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-ghz8_x30-r4-1789952647,2026-09-20T18:04:07,std,build_0071783e_20260829023649,0.002,7de69de,batch,ghz8_x30,4,ok,,30,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36;27.36,26.2694,965872477153111,965872586051721,108.89861,49920,56640,122880,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-qaoa12_x30-r-1-1789952648,2026-09-20T18:04:08,std,build_0071783e_20260829023649,0.002,7de69de,batch,qaoa12_x30,-1,ok,,30,10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24,12972.0000,965873486183113,965891281132981,17794.949868,101760,108480,57600000,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-qaoa12_x30-r0-1789952666,2026-09-20T18:04:26,std,build_0071783e_20260829023649,0.002,7de69de,batch,qaoa12_x30,0,ok,,30,10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24,12972.0000,965892192770818,965909985443873,17792.673055,101760,108480,57600000,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-qaoa12_x30-r1-1789952685,2026-09-20T18:04:45,std,build_0071783e_20260829023649,0.002,7de69de,batch,qaoa12_x30,1,ok,,30,10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24,12972.0000,965910897822248,965928691641844,17793.819596,101760,108480,57600000,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-qaoa12_x30-r2-1789952704,2026-09-20T18:05:04,std,build_0071783e_20260829023649,0.002,7de69de,batch,qaoa12_x30,2,ok,,30,10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24,12972.0000,965929604984349,965947392943996,17787.959647,101760,108480,57600000,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-qaoa12_x30-r3-1789952722,2026-09-20T18:05:22,std,build_0071783e_20260829023649,0.002,7de69de,batch,qaoa12_x30,3,ok,,30,10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24,12972.0000,965948305786266,965966094068577,17788.282311,101760,108480,57600000,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-qaoa12_x30-r4-1789952741,2026-09-20T18:05:41,std,build_0071783e_20260829023649,0.002,7de69de,batch,qaoa12_x30,4,ok,,30,10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24;43.24,12972.0000,965967004497532,965984792787023,17788.289491,101760,108480,57600000,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t0-r-1-1789952760,2026-09-20T18:06:00,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t0,-1,ok,,10,500;24576;1024;1000;1000;4096;4000;8192;128;24576,2;2;2;2;2;2;2;2;2;2,4;2;3;3;5;14;12;3;6;2,26.47;8.58;12.06;14.50;17.66;46.42;42.85;11.71;21.10;8.58,939.8526,965985906577393,965987528965319,1622.387926,15376,576560,3840832,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t0-r0-1789952762,2026-09-20T18:06:02,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t0,0,ok,,10,500;24576;1024;1000;1000;4096;4000;8192;128;24576,2;2;2;2;2;2;2;2;2;2,4;2;3;3;5;14;12;3;6;2,26.47;8.58;12.06;14.50;17.66;46.42;42.85;11.71;21.10;8.58,939.8526,965987708361243,965989330730159,1622.368916,15376,576560,3840832,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t0-r1-1789952764,2026-09-20T18:06:04,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t0,1,ok,,10,500;24576;1024;1000;1000;4096;4000;8192;128;24576,2;2;2;2;2;2;2;2;2;2,4;2;3;3;5;14;12;3;6;2,26.47;8.58;12.06;14.50;17.66;46.42;42.85;11.71;21.10;8.58,939.8526,965989512870801,965991135181967,1622.311166,15376,576560,3840832,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t0-r2-1789952766,2026-09-20T18:06:06,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t0,2,ok,,10,500;24576;1024;1000;1000;4096;4000;8192;128;24576,2;2;2;2;2;2;2;2;2;2,4;2;3;3;5;14;12;3;6;2,26.47;8.58;12.06;14.50;17.66;46.42;42.85;11.71;21.10;8.58,939.8526,965991318538911,965992940930057,1622.391146,15376,576560,3840832,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t0-r3-1789952767,2026-09-20T18:06:07,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t0,3,ok,,10,500;24576;1024;1000;1000;4096;4000;8192;128;24576,2;2;2;2;2;2;2;2;2;2,4;2;3;3;5;14;12;3;6;2,26.47;8.58;12.06;14.50;17.66;46.42;42.85;11.71;21.10;8.58,939.8526,965993121272461,965994743652957,1622.380496,15376,576560,3840832,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t0-r4-1789952769,2026-09-20T18:06:09,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t0,4,ok,,10,500;24576;1024;1000;1000;4096;4000;8192;128;24576,2;2;2;2;2;2;2;2;2;2,4;2;3;3;5;14;12;3;6;2,26.47;8.58;12.06;14.50;17.66;46.42;42.85;11.71;21.10;8.58,939.8526,965994921900100,965996544252996,1622.352896,15376,576560,3840832,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t1-r-1-1789952772,2026-09-20T18:06:12,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t1,-1,ok,,10,1000;1024;24576;1000;500;1024;1000;10000;400;24576,2;2;2;2;2;2;2;2;2;2,3;5;2;2;4;5;3;1;14;2,14.50;18.92;8.58;8.94;26.47;18.92;14.50;5.43;50.12;8.58,586.1906,965997187283337,965998323113297,1135.82996,13056,441392,2129920,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t1-r0-1789952773,2026-09-20T18:06:13,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t1,0,ok,,10,1000;1024;24576;1000;500;1024;1000;10000;400;24576,2;2;2;2;2;2;2;2;2;2,3;5;2;2;4;5;3;1;14;2,14.50;18.92;8.58;8.94;26.47;18.92;14.50;5.43;50.12;8.58,586.1906,965998452609822,965999588267731,1135.657909,13056,441392,2129920,0,0,,std_14q_re1,0,,,,
std_14q_re1-std-rand10_t1-r1-1789952774,2026-09-20T18:06:14,std,build_0071783e_20260829023649,0.002,7de69de,batch,rand10_t1,1,ok,,10,1000;1024;24576;1000;500;1024;1000;10000;400;24576,2;2;2;2;2;2;2;2;2;2,3;5;2;2;4;5;3;1;14;2,14.50;18.92;8.58;8.94;26.47;18.92;14.50;5.43;50.12;8.58,586.1906,965999715979928,966000851704127,1135.724199,13056,441392,2129920,0,0,,std_14q_re1,0,,,,
