run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,loop_n,interval_us,period_us,period_src,calib_n,cmd_bytes_max,n_units,n_segments,seg_dur_us
c3_14q_physcal1-c3-phys1_n51000-r-1-1788334637,2026-09-02T00:37:17,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n51000,-1,ok,,1,1,51000,1,5286048.00,5286.0480,331660530559239,331665816579608,5286.020369,160,33024,408000,469,24447,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=3,51000,100.000,103.6480,compile,51000,160,,,
c3_14q_physcal1-c3-phys1_n51000-r0-1788334643,2026-09-02T00:37:23,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n51000,0,ok,,1,1,51000,1,5286048.00,5286.0480,331665860729189,331671146748978,5286.019789,160,33024,408000,882,22685,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=3,51000,100.000,103.6480,compile,51000,160,,,
c3_14q_physcal1-c3-phys1_n101000-r-1-1788334648,2026-09-02T00:37:28,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n101000,-1,ok,,1,1,101000,1,10468448.00,10468.4480,331671627129752,331682095545513,10468.415761,160,33024,808000,786,48295,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=4,101000,100.000,103.6480,compile,101000,160,,,
c3_14q_physcal1-c3-phys1_n101000-r0-1788334659,2026-09-02T00:37:39,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n101000,0,ok,,1,1,101000,1,10468448.00,10468.4480,331682143118999,331692611538949,10468.41995,160,33024,808000,688,45164,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=4,101000,100.000,103.6480,compile,101000,160,,,
c3_14q_physcal1-c3-phys1_n1000-r-1-1788334670,2026-09-02T00:37:50,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n1000,-1,ok,,1,1,1000,1,103648.00,103.6480,331693082545690,331693186180037,103.634347,160,33024,8000,27,364,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=5,1000,100.000,103.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys1_n1000-r0-1788334670,2026-09-02T00:37:50,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n1000,0,ok,,1,1,1000,1,103648.00,103.6480,331693228528220,331693332545210,104.01699,160,33024,8000,46,408,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=5,1000,100.000,103.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys1_n51000-r-1-1788334671,2026-09-02T00:37:51,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n51000,-1,ok,,1,1,51000,1,5286048.00,5286.0480,331693766789554,331699052813092,5286.023538,160,33024,408000,863,24269,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=6,51000,100.000,103.6480,compile,51000,160,,,
c3_14q_physcal1-c3-phys1_n51000-r0-1788334676,2026-09-02T00:37:56,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n51000,0,ok,,1,1,51000,1,5286048.00,5286.0480,331699096180546,331704383870041,5287.689495,160,33024,408000,690,23495,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=6,51000,100.000,103.6480,compile,51000,160,,,
c3_14q_physcal1-c3-phys1_n1000-r-1-1788334682,2026-09-02T00:38:02,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n1000,-1,ok,,1,1,1000,1,103648.00,103.6480,331704856450627,331704960083164,103.632537,160,33024,8000,27,368,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=7,1000,100.000,103.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys1_n1000-r0-1788334682,2026-09-02T00:38:02,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n1000,0,ok,,1,1,1000,1,103648.00,103.6480,331705001822021,331705105449428,103.627407,160,33024,8000,39,387,1,c3_14q_physcal1,0,1,0,0,calib block=2 seq=7,1000,100.000,103.6480,compile,1000,160,,,
