run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note
c1_14q_v7-c1-rand30_t0-r1-1788016170,2026-08-29T08:09:30,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t0,1,ok,,30,1024;1024;400;10000;4000;4000;8192;4000;10000;4000;4000;1000;1000;4000;10000;4000;128;500;1000;1024;4000;1024;400;4000;24576;1000;8192;1024;400;4000,1,6;5;14;1;2;2;4;12;12;12;12;3;3;2;12;12;6;4;2;6;12;4;14;12;2;5;4;6;14;12,59.48;18.92;50.12;5.43;8.58;8.58;14.84;42.85;43.24;42.85;42.85;14.50;14.50;8.58;43.24;42.85;21.10;26.47;8.94;59.48;42.85;17.12;50.12;42.85;8.58;17.66;14.84;59.48;50.12;42.85,3027.1680,13193244137040,13196388129075,3143.992035,13888,20608,6279232,1660,17727,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t0-r2-1788016173,2026-08-29T08:09:33,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t0,2,ok,,30,1024;1024;400;10000;4000;4000;8192;4000;10000;4000;4000;1000;1000;4000;10000;4000;128;500;1000;1024;4000;1024;400;4000;24576;1000;8192;1024;400;4000,1,6;5;14;1;2;2;4;12;12;12;12;3;3;2;12;12;6;4;2;6;12;4;14;12;2;5;4;6;14;12,59.48;18.92;50.12;5.43;8.58;8.58;14.84;42.85;43.24;42.85;42.85;14.50;14.50;8.58;43.24;42.85;21.10;26.47;8.94;59.48;42.85;17.12;50.12;42.85;8.58;17.66;14.84;59.48;50.12;42.85,3027.1680,13196479030824,13199624524524,3145.4937,13888,20608,6279232,1476,16908,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t0-r3-1788016176,2026-08-29T08:09:36,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t0,3,ok,,30,1024;1024;400;10000;4000;4000;8192;4000;10000;4000;4000;1000;1000;4000;10000;4000;128;500;1000;1024;4000;1024;400;4000;24576;1000;8192;1024;400;4000,1,6;5;14;1;2;2;4;12;12;12;12;3;3;2;12;12;6;4;2;6;12;4;14;12;2;5;4;6;14;12,59.48;18.92;50.12;5.43;8.58;8.58;14.84;42.85;43.24;42.85;42.85;14.50;14.50;8.58;43.24;42.85;21.10;26.47;8.94;59.48;42.85;17.12;50.12;42.85;8.58;17.66;14.84;59.48;50.12;42.85,3027.1680,13199714893937,13202859892242,3144.998305,13888,20608,6279232,1711,18365,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t0-r4-1788016179,2026-08-29T08:09:39,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t0,4,ok,,30,1024;1024;400;10000;4000;4000;8192;4000;10000;4000;4000;1000;1000;4000;10000;4000;128;500;1000;1024;4000;1024;400;4000;24576;1000;8192;1024;400;4000,1,6;5;14;1;2;2;4;12;12;12;12;3;3;2;12;12;6;4;2;6;12;4;14;12;2;5;4;6;14;12,59.48;18.92;50.12;5.43;8.58;8.58;14.84;42.85;43.24;42.85;42.85;14.50;14.50;8.58;43.24;42.85;21.10;26.47;8.94;59.48;42.85;17.12;50.12;42.85;8.58;17.66;14.84;59.48;50.12;42.85,3027.1680,13202951053484,13206100477233,3149.423749,13888,20608,6279232,1508,16573,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t1-r-1-1788016183,2026-08-29T08:09:43,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t1,-1,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,1,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.6027,13206930119381,13209288948363,2358.828982,11072,17792,4711168,1315,11415,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t1-r0-1788016186,2026-08-29T08:09:46,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t1,0,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,1,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.6027,13209467646620,13211823602483,2355.955863,11072,17792,4711168,1741,13320,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t1-r1-1788016188,2026-08-29T08:09:48,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t1,1,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,1,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.6027,13212001365221,13214351726819,2350.361598,11072,17792,4711168,1308,11502,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t1-r2-1788016191,2026-08-29T08:09:51,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t1,2,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,1,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.6027,13214530170113,13216881066266,2350.896153,11072,17792,4711168,1341,11500,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t1-r3-1788016193,2026-08-29T08:09:53,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t1,3,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,1,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.6027,13217059015636,13219409841108,2350.825472,11072,17792,4711168,1391,11893,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t1-r4-1788016196,2026-08-29T08:09:56,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t1,4,ok,,30,400;1024;10000;4000;4000;4000;1000;400;32;8192;10000;1000;24576;1000;8192;4000;1024;1024;500;1024;1024;1024;1024;4000;1024;1000;1024;1024;4000;128,1,14;3;12;2;12;12;3;14;8;4;12;3;2;2;4;12;4;3;4;5;4;5;6;2;4;2;4;3;2;6,50.12;12.06;43.24;8.58;42.85;42.85;14.50;50.12;27.36;14.84;43.24;14.50;8.58;8.94;14.84;42.85;17.12;12.06;26.47;17.97;17.12;18.92;59.48;8.58;17.12;8.94;17.12;12.06;8.58;21.10,2245.6027,13219588604395,13221937846312,2349.241917,11072,17792,4711168,1251,10841,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t2-r-1-1788016199,2026-08-29T08:09:59,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t2,-1,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,1,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.4158,13222593817662,13224624408921,2030.591259,10816,17536,4011328,1244,10878,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t2-r0-1788016201,2026-08-29T08:10:01,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t2,0,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,1,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.4158,13224702856746,13226738691198,2035.834452,10816,17536,4011328,1343,12945,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t2-r1-1788016203,2026-08-29T08:10:03,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t2,1,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,1,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.4158,13226817007781,13228850640230,2033.632449,10816,17536,4011328,1244,11682,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t2-r2-1788016205,2026-08-29T08:10:05,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t2,2,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,1,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.4158,13228929535189,13230964219079,2034.68389,10816,17536,4011328,1390,12631,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t2-r3-1788016208,2026-08-29T08:10:08,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t2,3,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,1,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.4158,13231043781715,13233073901709,2030.119994,10816,17536,4011328,1269,11237,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t2-r4-1788016210,2026-08-29T08:10:10,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t2,4,ok,,30,1000;8192;500;1024;1024;10000;1024;1000;24576;1024;1024;1000;1000;4096;1024;8192;4096;8192;8192;400;1000;8192;8192;128;128;1024;4000;128;1024;4096,1,5;4;4;5;5;1;3;5;2;6;5;5;5;14;5;3;14;4;4;14;5;4;4;6;6;3;2;6;6;14,17.66;14.84;26.47;18.92;17.97;5.43;12.06;17.66;8.58;59.48;18.92;17.66;17.66;46.42;17.97;11.71;46.42;14.84;14.84;50.12;17.66;14.84;14.84;21.10;21.10;12.06;8.58;21.10;59.48;46.42,1925.4158,13233152565316,13235181496119,2028.930803,10816,17536,4011328,977,9823,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t3-r-1-1788016212,2026-08-29T08:10:12,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t3,-1,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,1,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2464.9788,13235775312548,13238350585715,2575.273167,11584,18304,5070272,1687,13497,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t3-r0-1788016215,2026-08-29T08:10:15,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t3,0,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,1,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2464.9788,13238440107270,13241018962852,2578.855582,11584,18304,5070272,1347,11989,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t3-r1-1788016218,2026-08-29T08:10:18,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t3,1,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,1,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2464.9788,13241107918282,13243688524072,2580.60579,11584,18304,5070272,1392,12815,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t3-r2-1788016220,2026-08-29T08:10:20,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t3,2,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,1,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2464.9788,13243777283290,13246351521286,2574.237996,11584,18304,5070272,1285,11521,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t3-r3-1788016223,2026-08-29T08:10:23,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t3,3,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,1,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2464.9788,13246440872000,13249021492910,2580.62091,11584,18304,5070272,1909,13494,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t3-r4-1788016226,2026-08-29T08:10:26,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t3,4,ok,,30,1024;500;8192;1024;24576;1024;128;10000;4096;32;128;1000;32;1024;10000;1000;8192;1024;500;8192;400;10000;4096;1000;1000;24576;1000;32;400;8192,1,6;4;4;5;2;3;6;1;14;8;6;3;8;6;12;2;3;5;4;4;14;12;14;3;2;2;3;8;14;3,59.48;26.47;14.84;18.92;8.58;12.06;21.10;5.43;46.42;27.36;21.10;14.50;27.36;59.48;43.24;8.94;11.71;18.92;26.47;14.84;50.12;43.24;46.42;14.50;8.94;8.58;14.50;27.36;50.12;11.71,2464.9788,13249109524311,13251683233142,2573.708831,11584,18304,5070272,1352,12013,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t4-r-1-1788016229,2026-08-29T08:10:29,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t4,-1,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,1,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.0409,13252469959040,13254862698021,2392.738981,13184,19904,4938048,2932,22621,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t4-r0-1788016231,2026-08-29T08:10:31,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t4,0,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,1,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.0409,13254948970134,13257334813036,2385.842902,13184,19904,4938048,1592,12109,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t4-r1-1788016234,2026-08-29T08:10:34,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t4,1,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,1,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.0409,13257421221111,13259800710629,2379.489518,13184,19904,4938048,1408,11936,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t4-r2-1788016236,2026-08-29T08:10:36,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t4,2,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,1,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.0409,13259886884611,13262263187968,2376.303357,13184,19904,4938048,1322,11686,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t4-r3-1788016239,2026-08-29T08:10:39,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t4,3,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,1,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.0409,13262349670453,13264725676517,2376.006064,13184,19904,4938048,1327,11334,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t4-r4-1788016241,2026-08-29T08:10:41,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t4,4,ok,,30,128;500;1000;4096;32;1000;4096;24576;10000;10000;4000;128;1000;1024;1024;8192;1000;400;32;400;4096;1024;10000;1024;4000;500;1000;1024;400;1024,1,6;4;2;14;8;3;14;2;12;12;2;6;2;4;5;3;3;14;8;14;14;4;1;4;12;4;5;5;14;5,21.10;26.47;8.94;46.42;27.36;14.50;46.42;8.58;43.24;43.24;8.58;21.10;8.94;17.12;18.92;11.71;14.50;50.12;27.36;50.12;46.42;17.12;5.43;17.12;42.85;26.47;17.66;18.92;50.12;18.92,2271.0409,13264812686487,13267188970943,2376.284456,13184,19904,4938048,1434,11846,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t5-r-1-1788016244,2026-08-29T08:10:44,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t5,-1,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,1,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.6140,13267971847673,13270346050449,2374.202776,11200,17920,4879680,1277,11475,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t5-r0-1788016247,2026-08-29T08:10:47,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t5,0,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,1,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.6140,13270510199331,13272890211275,2380.011944,11200,17920,4879680,1262,10847,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t5-r1-1788016249,2026-08-29T08:10:49,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t5,1,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,1,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.6140,13273055067043,13275428013537,2372.946494,11200,17920,4879680,1306,10749,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t5-r2-1788016252,2026-08-29T08:10:52,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t5,2,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,1,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.6140,13275591788345,13277964731188,2372.942843,11200,17920,4879680,1320,11018,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t5-r3-1788016255,2026-08-29T08:10:55,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t5,3,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,1,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.6140,13278128235893,13280500879913,2372.64402,11200,17920,4879680,1319,10954,,c1_14q_v7,,,,,
c1_14q_v7-c1-rand30_t5-r4-1788016257,2026-08-29T08:10:57,c1,build_0071783e_20260829023649,0.002,36e378b,batch,rand30_t5,4,ok,,30,4000;1000;32;1024;1000;500;10000;1024;500;1024;8192;1024;1024;8192;1024;4000;1000;4096;1000;8192;128;1024;128;1000;128;1024;10000;4096;4000;10000,1,12;5;8;3;3;4;12;5;4;3;3;3;3;4;5;2;3;14;5;3;6;5;6;3;6;6;1;14;12;12,42.85;17.66;27.36;12.06;14.50;26.47;43.24;18.92;26.47;12.06;11.71;12.06;12.06;14.84;18.92;8.58;14.50;46.42;17.66;11.71;21.10;18.92;21.10;14.50;21.10;59.48;5.43;46.42;42.85;43.24,2272.6140,13280664023535,13283037994358,2373.970823,11200,17920,4879680,1352,11499,,c1_14q_v7,,,,,
